dates,prices,mas,signals,returns
2023-09-16 16:01:00,26506.5,25973.64029170079,-1.0,99.97715337974444
2023-09-16 16:02:00,26506.51,25973.610247386372,-1.0,99.97715337974444
2023-09-16 16:03:00,26510.24,25973.57958439106,-1.0,99.97715337974444
2023-09-16 16:04:00,26511.67,25973.548626683365,-1.0,99.97715337974444
2023-09-16 16:05:00,26510.32,25973.517687045623,-1.0,99.97715337974444
2023-09-16 16:06:00,26516.87,25973.486798175854,-1.0,99.97715337974444
2023-09-16 16:07:00,26517.24,25973.45593942268,-1.0,99.97715337974444
2023-09-16 16:08:00,26517.47,25973.424804027083,-1.0,99.97715337974444
2023-09-16 16:09:00,26518.1,25973.39364238702,-1.0,99.97715337974444
2023-09-16 16:10:00,26520.9,25973.363158800566,-1.0,99.97715337974444
2023-09-16 16:11:00,26520.89,25973.33305425296,-1.0,99.97715337974444
2023-09-16 16:12:00,26520.9,25973.303603235447,-1.0,99.97715337974444
2023-09-16 16:13:00,26520.9,25973.274038635354,-1.0,99.97715337974444
2023-09-16 16:14:00,26520.9,25973.244569547885,-1.0,99.97715337974444
2023-09-16 16:15:00,26526.65,25973.21510218137,-1.0,99.97715337974444
2023-09-16 16:16:00,26527.33,25973.185294927574,-1.0,99.97715337974444
2023-09-16 16:17:00,26527.76,25973.155604698255,-1.0,99.97715337974444
2023-09-16 16:18:00,26522.17,25973.12582067726,-1.0,99.97715337974444
2023-09-16 16:19:00,26521.57,25973.09627328665,-1.0,99.97715337974444
2023-09-16 16:20:00,26521.58,25973.06702706198,-1.0,99.97715337974444
2023-09-16 16:21:00,26524.27,25973.038080712544,-1.0,99.97715337974444
2023-09-16 16:22:00,26524.27,25973.0093258186,-1.0,99.97715337974444
2023-09-16 16:23:00,26514.91,25972.980321387156,-1.0,99.97715337974444
2023-09-16 16:24:00,26512.49,25972.9514387128,-1.0,99.97715337974444
2023-09-16 16:25:00,26509.44,25972.92251301474,-1.0,99.97715337974444
2023-09-16 16:26:00,26498.99,25972.893618293747,-1.0,99.97715337974444
2023-09-16 16:27:00,26499.0,25972.865526395108,-1.0,99.97715337974444
2023-09-16 16:28:00,26498.99,25972.83795078094,-1.0,99.97715337974444
2023-09-16 16:29:00,26503.27,25972.810182420577,-1.0,99.97715337974444
2023-09-16 16:30:00,26502.74,25972.782142150387,-1.0,99.97715337974444
2023-09-16 16:31:00,26506.43,25972.75416297386,-1.0,99.97715337974444
2023-09-16 16:32:00,26514.08,25972.725664070964,-1.0,99.97715337974444
2023-09-16 16:33:00,26515.51,25972.697178505416,-1.0,99.97715337974444
2023-09-16 16:34:00,26518.4,25972.668380157527,-1.0,99.97715337974444
2023-09-16 16:35:00,26518.4,25972.639433377855,-1.0,99.97715337974444
2023-09-16 16:36:00,26521.56,25972.61033730592,-1.0,99.97715337974444
2023-09-16 16:37:00,26523.98,25972.581415049757,-1.0,99.97715337974444
2023-09-16 16:38:00,26524.74,25972.552577550294,-1.0,99.97715337974444
2023-09-16 16:39:00,26525.33,25972.523713376137,-1.0,99.97715337974444
2023-09-16 16:40:00,26525.34,25972.49494213318,-1.0,99.97715337974444
2023-09-16 16:41:00,26525.35,25972.466444090758,-1.0,99.97715337974444
2023-09-16 16:42:00,26525.34,25972.438038119068,-1.0,99.97715337974444
2023-09-16 16:43:00,26530.03,25972.410363120143,-1.0,99.97715337974444
2023-09-16 16:44:00,26530.04,25972.38307576481,-1.0,99.97715337974444
2023-09-16 16:45:00,26524.84,25972.355564686204,-1.0,99.97715337974444
2023-09-16 16:46:00,26524.01,25972.328017467687,-1.0,99.97715337974444
2023-09-16 16:47:00,26524.0,25972.299935894738,-1.0,99.97715337974444
2023-09-16 16:48:00,26518.44,25972.27153852779,-1.0,99.97715337974444
2023-09-16 16:49:00,26514.63,25972.243182893835,-1.0,99.97715337974444
2023-09-16 16:50:00,26516.86,25972.215278148316,-1.0,99.97715337974444
2023-09-16 16:51:00,26517.93,25972.187995095355,-1.0,99.97715337974444
2023-09-16 16:52:00,26517.92,25972.160154024925,-1.0,99.97715337974444
2023-09-16 16:53:00,26521.51,25972.132589166686,-1.0,99.97715337974444
2023-09-16 16:54:00,26523.42,25972.104579013092,-1.0,99.97715337974444
2023-09-16 16:55:00,26523.42,25972.077688336332,-1.0,99.97715337974444
2023-09-16 16:56:00,26523.81,25972.049618810026,-1.0,99.97715337974444
2023-09-16 16:57:00,26526.48,25972.021791076946,-1.0,99.97715337974444
2023-09-16 16:58:00,26528.74,25971.994282149528,-1.0,99.97715337974444
2023-09-16 16:59:00,26527.19,25971.966705674888,-1.0,99.97715337974444
2023-09-16 17:00:00,26524.55,25971.938634857866,-1.0,99.97715337974444
2023-09-16 17:01:00,26524.55,25971.90997633702,-1.0,99.97715337974444
2023-09-16 17:02:00,26527.47,25971.880863055605,-1.0,99.97715337974444
2023-09-16 17:03:00,26523.42,25971.852353396782,-1.0,99.97715337974444
2023-09-16 17:04:00,26521.46,25971.82327324362,-1.0,99.97715337974444
2023-09-16 17:05:00,26517.94,25971.795096588285,-1.0,99.97715337974444
2023-09-16 17:06:00,26517.94,25971.767088155637,-1.0,99.97715337974444
2023-09-16 17:07:00,26514.63,25971.739150712106,-1.0,99.97715337974444
2023-09-16 17:08:00,26514.55,25971.7104044229,-1.0,99.97715337974444
2023-09-16 17:09:00,26513.89,25971.6846207461,-1.0,99.97715337974444
2023-09-16 17:10:00,26512.75,25971.657750720715,-1.0,99.97715337974444
2023-09-16 17:11:00,26514.53,25971.630874672013,-1.0,99.97715337974444
2023-09-16 17:12:00,26514.37,25971.604524372997,-1.0,99.97715337974444
2023-09-16 17:13:00,26514.37,25971.579159747092,-1.0,99.97715337974444
2023-09-16 17:14:00,26514.37,25971.553038334194,-1.0,99.97715337974444
2023-09-16 17:15:00,26514.37,25971.52761734723,-1.0,99.97715337974444
2023-09-16 17:16:00,26514.37,25971.501650819675,-1.0,99.97715337974444
2023-09-16 17:17:00,26517.23,25971.476132168897,-1.0,99.97715337974444
2023-09-16 17:18:00,26524.73,25971.44992858072,-1.0,99.97715337974444
2023-09-16 17:19:00,26526.67,25971.42352837421,-1.0,99.97715337974444
2023-09-16 17:20:00,26526.67,25971.396801617764,-1.0,99.97715337974444
2023-09-16 17:21:00,26526.67,25971.370405283385,-1.0,99.97715337974444
2023-09-16 17:22:00,26527.57,25971.34362646826,-1.0,99.97715337974444
2023-09-16 17:23:00,26528.02,25971.316652325506,-1.0,99.97715337974444
2023-09-16 17:24:00,26530.48,25971.28985888232,-1.0,99.97715337974444
2023-09-16 17:25:00,26535.22,25971.26383900537,-1.0,99.97715337974444
2023-09-16 17:26:00,26535.23,25971.237608312258,-1.0,99.97715337974444
2023-09-16 17:27:00,26537.22,25971.21135223516,-1.0,99.97715337974444
2023-09-16 17:28:00,26537.3,25971.18549111568,-1.0,99.97715337974444
2023-09-16 17:29:00,26538.09,25971.160317515027,-1.0,99.97715337974444
2023-09-16 17:30:00,26554.24,25971.136077528798,-1.0,99.97715337974444
2023-09-16 17:31:00,26564.37,25971.11270102834,-1.0,99.97715337974444
2023-09-16 17:32:00,26566.93,25971.08983737047,-1.0,99.97715337974444
2023-09-16 17:33:00,26573.05,25971.067533451012,-1.0,99.97715337974444
2023-09-16 17:34:00,26560.49,25971.044886632615,-1.0,99.97715337974444
2023-09-16 17:35:00,26565.76,25971.021887880306,-1.0,99.97715337974444
2023-09-16 17:36:00,26569.59,25970.99904315286,-1.0,99.97715337974444
2023-09-16 17:37:00,26569.78,25970.97624446078,-1.0,99.97715337974444
2023-09-16 17:38:00,26567.68,25970.95305081108,-1.0,99.97715337974444
2023-09-16 17:39:00,26564.35,25970.930657832545,-1.0,99.97715337974444
2023-09-16 17:40:00,26566.98,25970.908890418697,-1.0,99.97715337974444
2023-09-16 17:41:00,26568.33,25970.88803854932,-1.0,99.97715337974444
2023-09-16 17:42:00,26599.96,25970.867067074036,-1.0,99.97715337974444
2023-09-16 17:43:00,26600.89,25970.84664630219,-1.0,99.97715337974444
2023-09-16 17:44:00,26604.54,25970.824261498165,-1.0,99.97715337974444
2023-09-16 17:45:00,26581.59,25970.80050423791,-1.0,99.97715337974444
2023-09-16 17:46:00,26589.67,25970.778860732342,-1.0,99.97715337974444
2023-09-16 17:47:00,26578.82,25970.756145936488,-1.0,99.97715337974444
2023-09-16 17:48:00,26576.02,25970.73409198476,-1.0,99.97715337974444
2023-09-16 17:49:00,26578.71,25970.711449468734,-1.0,99.97715337974444
2023-09-16 17:50:00,26570.56,25970.68771285986,-1.0,99.97715337974444
2023-09-16 17:51:00,26565.77,25970.664097147604,-1.0,99.97715337974444
2023-09-16 17:52:00,26571.17,25970.63973626476,-1.0,99.97715337974444
2023-09-16 17:53:00,26575.0,25970.615692466625,-1.0,99.97715337974444
2023-09-16 17:54:00,26574.99,25970.59161295882,-1.0,99.97715337974444
2023-09-16 17:55:00,26584.22,25970.568192574185,-1.0,99.97715337974444
2023-09-16 17:56:00,26578.17,25970.54451834969,-1.0,99.97715337974444
2023-09-16 17:57:00,26572.25,25970.520429376666,-1.0,99.97715337974444
2023-09-16 17:58:00,26566.98,25970.496527556763,-1.0,99.97715337974444
2023-09-16 17:59:00,26566.98,25970.472676504833,-1.0,99.97715337974444
2023-09-16 18:00:00,26558.55,25970.448520845064,-1.0,99.97715337974444
2023-09-16 18:01:00,26558.56,25970.42448737262,-1.0,99.97715337974444
2023-09-16 18:02:00,26574.99,25970.401468829405,-1.0,99.97715337974444
2023-09-16 18:03:00,26597.1,25970.379263864466,-1.0,99.97715337974444
2023-09-16 18:04:00,26610.0,25970.356866153328,-1.0,99.97715337974444
2023-09-16 18:05:00,26610.01,25970.33491890039,-1.0,99.97715337974444
2023-09-16 18:06:00,26600.97,25970.31231639641,-1.0,99.97715337974444
2023-09-16 18:07:00,26597.72,25970.289807684112,-1.0,99.97715337974444
2023-09-16 18:08:00,26581.97,25970.266760315008,-1.0,99.97715337974444
2023-09-16 18:09:00,26578.8,25970.242917007345,-1.0,99.97715337974444
2023-09-16 18:10:00,26576.97,25970.218420599824,-1.0,99.97715337974444
2023-09-16 18:11:00,26576.98,25970.19429247523,-1.0,99.97715337974444
2023-09-16 18:12:00,26574.57,25970.169604612212,-1.0,99.97715337974444
2023-09-16 18:13:00,26572.58,25970.144332057036,-1.0,99.97715337974444
2023-09-16 18:14:00,26572.22,25970.118154283082,-1.0,99.97715337974444
2023-09-16 18:15:00,26561.51,25970.09217786007,-1.0,99.97715337974444
2023-09-16 18:16:00,26556.96,25970.065953620517,-1.0,99.97715337974444
2023-09-16 18:17:00,26556.96,25970.04000817458,-1.0,99.97715337974444
2023-09-16 18:18:00,26560.88,25970.014478767876,-1.0,99.97715337974444
2023-09-16 18:19:00,26560.89,25969.98851525198,-1.0,99.97715337974444
2023-09-16 18:20:00,26560.88,25969.962630039226,-1.0,99.97715337974444
2023-09-16 18:21:00,26562.35,25969.936264251675,-1.0,99.97715337974444
2023-09-16 18:22:00,26579.58,25969.910618680966,-1.0,99.97715337974444
2023-09-16 18:23:00,26584.91,25969.885984597582,-1.0,99.97715337974444
2023-09-16 18:24:00,26580.78,25969.86123047806,-1.0,99.97715337974444
2023-09-16 18:25:00,26578.4,25969.836610592505,-1.0,99.97715337974444
2023-09-16 18:26:00,26578.41,25969.812018672354,-1.0,99.97715337974444
2023-09-16 18:27:00,26578.4,25969.78671600058,-1.0,99.97715337974444
2023-09-16 18:28:00,26567.65,25969.76166071512,-1.0,99.97715337974444
2023-09-16 18:29:00,26567.65,25969.736605859893,-1.0,99.97715337974444
2023-09-16 18:30:00,26562.55,25969.711015789766,-1.0,99.97715337974444
2023-09-16 18:31:00,26557.11,25969.685316009185,-1.0,99.97715337974444
2023-09-16 18:32:00,26558.17,25969.65940971482,-1.0,99.97715337974444
2023-09-16 18:33:00,26571.09,25969.633921610875,-1.0,99.97715337974444
2023-09-16 18:34:00,26570.71,25969.608489437745,-1.0,99.97715337974444
2023-09-16 18:35:00,26570.71,25969.582705330708,-1.0,99.97715337974444
2023-09-16 18:36:00,26578.55,25969.557448264066,-1.0,99.97715337974444
2023-09-16 18:37:00,26570.67,25969.53144903849,-1.0,99.97715337974444
2023-09-16 18:38:00,26570.0,25969.5053590329,-1.0,99.97715337974444
2023-09-16 18:39:00,26565.02,25969.479211805778,-1.0,99.97715337974444
2023-09-16 18:40:00,26562.56,25969.45306285771,-1.0,99.97715337974444
2023-09-16 18:41:00,26560.01,25969.427549800013,-1.0,99.97715337974444
2023-09-16 18:42:00,26560.24,25969.401947683247,-1.0,99.97715337974444
2023-09-16 18:43:00,26560.46,25969.377443961697,-1.0,99.97715337974444
2023-09-16 18:44:00,26560.46,25969.35278277338,-1.0,99.97715337974444
2023-09-16 18:45:00,26560.64,25969.328070817093,-1.0,99.97715337974444
2023-09-16 18:46:00,26573.56,25969.30405756579,-1.0,99.97715337974444
2023-09-16 18:47:00,26573.57,25969.279667857063,-1.0,99.97715337974444
2023-09-16 18:48:00,26573.57,25969.255205868507,-1.0,99.97715337974444
2023-09-16 18:49:00,26566.01,25969.2306074948,-1.0,99.97715337974444
2023-09-16 18:50:00,26568.25,25969.205578884037,-1.0,99.97715337974444
2023-09-16 18:51:00,26565.7,25969.1806690187,-1.0,99.97715337974444
2023-09-16 18:52:00,26565.71,25969.15576044407,-1.0,99.97715337974444
2023-09-16 18:53:00,26565.71,25969.130659123246,-1.0,99.97715337974444
2023-09-16 18:54:00,26565.7,25969.105575011905,-1.0,99.97715337974444
2023-09-16 18:55:00,26577.34,25969.081786774586,-1.0,99.97715337974444
2023-09-16 18:56:00,26577.33,25969.058309598666,-1.0,99.97715337974444
2023-09-16 18:57:00,26577.33,25969.035336660574,-1.0,99.97715337974444
2023-09-16 18:58:00,26577.33,25969.012346082764,-1.0,99.97715337974444
2023-09-16 18:59:00,26581.25,25968.98938433084,-1.0,99.97715337974444
2023-09-16 19:00:00,26578.6,25968.966951770497,-1.0,99.97715337974444
2023-09-16 19:01:00,26578.6,25968.94486727194,-1.0,99.97715337974444
2023-09-16 19:02:00,26582.91,25968.922903669998,-1.0,99.97715337974444
2023-09-16 19:03:00,26582.9,25968.90182033308,-1.0,99.97715337974444
2023-09-16 19:04:00,26577.03,25968.88780062822,-1.0,99.97715337974444
2023-09-16 19:05:00,26574.61,25968.872255732986,-1.0,99.97715337974444
2023-09-16 19:06:00,26556.97,25968.85632448487,-1.0,99.97715337974444
2023-09-16 19:07:00,26548.41,25968.840521877635,-1.0,99.97715337974444
2023-09-16 19:08:00,26546.99,25968.824882760484,-1.0,99.97715337974444
2023-09-16 19:09:00,26546.99,25968.80762724269,-1.0,99.97715337974444
2023-09-16 19:10:00,26550.53,25968.790204362682,-1.0,99.97715337974444
2023-09-16 19:11:00,26541.23,25968.773172568162,-1.0,99.97715337974444
2023-09-16 19:12:00,26531.4,25968.755968248584,-1.0,99.97715337974444
2023-09-16 19:13:00,26543.59,25968.73913909572,-1.0,99.97715337974444
2023-09-16 19:14:00,26543.6,25968.72284128563,-1.0,99.97715337974444
2023-09-16 19:15:00,26543.59,25968.70620530921,-1.0,99.97715337974444
2023-09-16 19:16:00,26543.59,25968.68974616022,-1.0,99.97715337974444
2023-09-16 19:17:00,26529.14,25968.671472271308,-1.0,99.97715337974444
2023-09-16 19:18:00,26527.66,25968.65378608622,-1.0,99.97715337974444
2023-09-16 19:19:00,26519.89,25968.63623456533,-1.0,99.97715337974444
2023-09-16 19:20:00,26522.99,25968.618948930944,-1.0,99.97715337974444
2023-09-16 19:21:00,26523.58,25968.601835391386,-1.0,99.97715337974444
2023-09-16 19:22:00,26523.58,25968.58469345618,-1.0,99.97715337974444
2023-09-16 19:23:00,26526.78,25968.567875059245,-1.0,99.97715337974444
2023-09-16 19:24:00,26526.77,25968.55194639255,-1.0,99.97715337974444
2023-09-16 19:25:00,26526.77,25968.53739405421,-1.0,99.97715337974444
2023-09-16 19:26:00,26526.77,25968.52200318384,-1.0,99.97715337974444
2023-09-16 19:27:00,26526.78,25968.506395043754,-1.0,99.97715337974444
2023-09-16 19:28:00,26530.3,25968.49010196627,-1.0,99.97715337974444
2023-09-16 19:29:00,26532.55,25968.47333347683,-1.0,99.97715337974444
2023-09-16 19:30:00,26528.8,25968.45710923727,-1.0,99.97715337974444
2023-09-16 19:31:00,26528.81,25968.441400851952,-1.0,99.97715337974444
2023-09-16 19:32:00,26528.81,25968.425229101318,-1.0,99.97715337974444
2023-09-16 19:33:00,26528.81,25968.408854709025,-1.0,99.97715337974444
2023-09-16 19:34:00,26528.81,25968.393065008902,-1.0,99.97715337974444
2023-09-16 19:35:00,26532.45,25968.377834616957,-1.0,99.97715337974444
2023-09-16 19:36:00,26533.77,25968.36360538665,-1.0,99.97715337974444
2023-09-16 19:37:00,26535.59,25968.35021640932,-1.0,99.97715337974444
2023-09-16 19:38:00,26527.79,25968.33653745221,-1.0,99.97715337974444
2023-09-16 19:39:00,26527.8,25968.323965495063,-1.0,99.97715337974444
2023-09-16 19:40:00,26527.8,25968.310551133753,-1.0,99.97715337974444
2023-09-16 19:41:00,26527.8,25968.297980037074,-1.0,99.97715337974444
2023-09-16 19:42:00,26527.8,25968.286194553275,-1.0,99.97715337974444
2023-09-16 19:43:00,26527.8,25968.273272813396,-1.0,99.97715337974444
2023-09-16 19:44:00,26527.79,25968.2611762682,-1.0,99.97715337974444
2023-09-16 19:45:00,26505.4,25968.247443101223,-1.0,99.97715337974444
2023-09-16 19:46:00,26511.1,25968.235832723905,-1.0,99.97715337974444
2023-09-16 19:47:00,26515.82,25968.224439186062,-1.0,99.97715337974444
2023-09-16 19:48:00,26518.69,25968.21405756579,-1.0,99.97715337974444
2023-09-16 19:49:00,26518.68,25968.205466592168,-1.0,99.97715337974444
2023-09-16 19:50:00,26525.51,25968.195694187572,-1.0,99.97715337974444
2023-09-16 19:51:00,26527.78,25968.186969410224,-1.0,99.97715337974444
2023-09-16 19:52:00,26527.79,25968.178876651113,-1.0,99.97715337974444
2023-09-16 19:53:00,26527.79,25968.174405197344,-1.0,99.97715337974444
2023-09-16 19:54:00,26534.62,25968.173529234686,-1.0,99.97715337974444
2023-09-16 19:55:00,26530.84,25968.171128081653,-1.0,99.97715337974444
2023-09-16 19:56:00,26532.79,25968.168859011395,-1.0,99.97715337974444
2023-09-16 19:57:00,26532.79,25968.166864002145,-1.0,99.97715337974444
2023-09-16 19:58:00,26532.79,25968.164072624095,-1.0,99.97715337974444
2023-09-16 19:59:00,26532.8,25968.16347201316,-1.0,99.97715337974444
2023-09-16 20:00:00,26530.0,25968.164466721242,-1.0,99.97715337974444
2023-09-16 20:01:00,26532.37,25968.164302800924,-1.0,99.97715337974444
2023-09-16 20:02:00,26532.38,25968.16301122927,-1.0,99.97715337974444
2023-09-16 20:03:00,26532.38,25968.16199070696,-1.0,99.97715337974444
2023-09-16 20:04:00,26532.38,25968.162395560033,-1.0,99.97715337974444
2023-09-16 20:05:00,26532.37,25968.162867960327,-1.0,99.97715337974444
2023-09-16 20:06:00,26532.38,25968.163515036864,-1.0,99.97715337974444
2023-09-16 20:07:00,26532.37,25968.165266962176,-1.0,99.97715337974444
2023-09-16 20:08:00,26532.4,25968.165309555647,-1.0,99.97715337974444
2023-09-16 20:09:00,26536.44,25968.170687088666,-1.0,99.97715337974444
2023-09-16 20:10:00,26536.45,25968.17539818448,-1.0,99.97715337974444
2023-09-16 20:11:00,26536.51,25968.179736695,-1.0,99.97715337974444
2023-09-16 20:12:00,26544.46,25968.18609043591,-1.0,99.97715337974444
2023-09-16 20:13:00,26546.22,25968.194179322887,-1.0,99.97715337974444
2023-09-16 20:14:00,26546.22,25968.2039112852,-1.0,99.97715337974444
2023-09-16 20:15:00,26539.99,25968.211720518088,-1.0,99.97715337974444
2023-09-16 20:16:00,26547.01,25968.220009895533,-1.0,99.97715337974444
2023-09-16 20:17:00,26547.02,25968.230426365008,-1.0,99.97715337974444
2023-09-16 20:18:00,26547.01,25968.23853590336,-1.0,99.97715337974444
2023-09-16 20:19:00,26546.08,25968.247077829965,-1.0,99.97715337974444
2023-09-16 20:20:00,26533.99,25968.255131437505,-1.0,99.97715337974444
2023-09-16 20:21:00,26533.98,25968.266138622464,-1.0,99.97715337974444
2023-09-16 20:22:00,26528.45,25968.27879705726,-1.0,99.97715337974444
2023-09-16 20:23:00,26528.45,25968.29540463804,-1.0,99.97715337974444
2023-09-16 20:24:00,26530.42,25968.307811814393,-1.0,99.97715337974444
2023-09-16 20:25:00,26527.42,25968.315939422704,-1.0,99.97715337974444
2023-09-16 20:26:00,26528.43,25968.324690874753,-1.0,99.97715337974444
2023-09-16 20:27:00,26526.19,25968.333173858875,-1.0,99.97715337974444
2023-09-16 20:28:00,26526.19,25968.342632190415,-1.0,99.97715337974444
2023-09-16 20:29:00,26534.93,25968.351858193946,-1.0,99.97715337974444
2023-09-16 20:30:00,26535.06,25968.36182893783,-1.0,99.97715337974444
2023-09-16 20:31:00,26535.22,25968.37161597048,-1.0,99.97715337974444
2023-09-16 20:32:00,26536.19,25968.379626984555,-1.0,99.97715337974444
2023-09-16 20:33:00,26541.18,25968.38776534879,-1.0,99.97715337974444
2023-09-16 20:34:00,26546.76,25968.396651034804,-1.0,99.97715337974444
2023-09-16 20:35:00,26546.39,25968.403501269284,-1.0,99.97715337974444
2023-09-16 20:36:00,26546.78,25968.410924149288,-1.0,99.97715337974444
2023-09-16 20:37:00,26547.0,25968.41768145256,-1.0,99.97715337974444
2023-09-16 20:38:00,26548.43,25968.427000387295,-1.0,99.97715337974444
2023-09-16 20:39:00,26549.99,25968.43732564651,-1.0,99.97715337974444
2023-09-16 20:40:00,26557.49,25968.448222260547,-1.0,99.97715337974444
2023-09-16 20:41:00,26557.49,25968.45886460448,-1.0,99.97715337974444
2023-09-16 20:42:00,26562.63,25968.468908058425,-1.0,99.97715337974444
2023-09-16 20:43:00,26562.63,25968.480406574105,-1.0,99.97715337974444
2023-09-16 20:44:00,26549.91,25968.489254829492,-1.0,99.97715337974444
2023-09-16 20:45:00,26548.95,25968.497234866496,-1.0,99.97715337974444
2023-09-16 20:46:00,26548.95,25968.504739491542,-1.0,99.97715337974444
2023-09-16 20:47:00,26541.11,25968.512472142233,-1.0,99.97715337974444
2023-09-16 20:48:00,26540.79,25968.519306027705,-1.0,99.97715337974444
2023-09-16 20:49:00,26537.5,25968.52559007021,-1.0,99.97715337974444
2023-09-16 20:50:00,26527.68,25968.531915415475,-1.0,99.97715337974444
2023-09-16 20:51:00,26527.41,25968.538563008296,-1.0,99.97715337974444
2023-09-16 20:52:00,26527.41,25968.544675816454,-1.0,99.97715337974444
2023-09-16 20:53:00,26527.4,25968.551324269753,-1.0,99.97715337974444
2023-09-16 20:54:00,26527.41,25968.558918384108,-1.0,99.97715337974444
2023-09-16 20:55:00,26527.41,25968.566354601466,-1.0,99.97715337974444
2023-09-16 20:56:00,26527.41,25968.573854924147,-1.0,99.97715337974444
2023-09-16 20:57:00,26527.41,25968.581797100287,-1.0,99.97715337974444
2023-09-16 20:58:00,26527.41,25968.58778600017,-1.0,99.97715337974444
2023-09-16 20:59:00,26527.41,25968.594505442583,-1.0,99.97715337974444
2023-09-16 21:00:00,26528.14,25968.601245536374,-1.0,99.97715337974444
2023-09-16 21:01:00,26531.49,25968.60767758043,-1.0,99.97715337974444
2023-09-16 21:02:00,26531.49,25968.613730155394,-1.0,99.97715337974444
2023-09-16 21:03:00,26531.49,25968.620608355282,-1.0,99.97715337974444
2023-09-16 21:04:00,26531.48,25968.628579787543,-1.0,99.97715337974444
2023-09-16 21:05:00,26531.48,25968.63673966363,-1.0,99.97715337974444
2023-09-16 21:06:00,26531.49,25968.644820376107,-1.0,99.97715337974444
2023-09-16 21:07:00,26540.0,25968.65335326773,-1.0,99.97715337974444
2023-09-16 21:08:00,26539.99,25968.66171449477,-1.0,99.97715337974444
2023-09-16 21:09:00,26540.78,25968.671112593125,-1.0,99.97715337974444
2023-09-16 21:10:00,26540.78,25968.680746031147,-1.0,99.97715337974444
2023-09-16 21:11:00,26540.77,25968.691433980206,-1.0,99.97715337974444
2023-09-16 21:12:00,26536.96,25968.701112162886,-1.0,99.97715337974444
2023-09-16 21:13:00,26537.18,25968.710843694964,-1.0,99.97715337974444
2023-09-16 21:14:00,26542.7,25968.720710321475,-1.0,99.97715337974444
2023-09-16 21:15:00,26543.09,25968.731055801836,-1.0,99.97715337974444
2023-09-16 21:16:00,26544.75,25968.74189691529,-1.0,99.97715337974444
2023-09-16 21:17:00,26544.76,25968.75238996696,-1.0,99.97715337974444
2023-09-16 21:18:00,26546.43,25968.763358430588,-1.0,99.97715337974444
2023-09-16 21:19:00,26548.34,25968.774011960682,-1.0,99.97715337974444
2023-09-16 21:20:00,26548.35,25968.784474035285,-1.0,99.97715337974444
2023-09-16 21:21:00,26548.61,25968.794745084633,-1.0,99.97715337974444
2023-09-16 21:22:00,26549.78,25968.8042408468,-1.0,99.97715337974444
2023-09-16 21:23:00,26563.12,25968.81462289731,-1.0,99.97715337974444
2023-09-16 21:24:00,26570.0,25968.825189949755,-1.0,99.97715337974444
2023-09-16 21:25:00,26576.42,25968.835803467806,-1.0,99.97715337974444
2023-09-16 21:26:00,26579.75,25968.84654347555,-1.0,99.97715337974444
2023-09-16 21:27:00,26579.75,25968.85636191551,-1.0,99.97715337974444
2023-09-16 21:28:00,26579.97,25968.86639762519,-1.0,99.97715337974444
2023-09-16 21:29:00,26557.16,25968.87519124047,-1.0,99.97715337974444
2023-09-16 21:30:00,26553.32,25968.883293895033,-1.0,99.97715337974444
2023-09-16 21:31:00,26553.32,25968.89075033353,-1.0,99.97715337974444
2023-09-16 21:32:00,26546.83,25968.898229574592,-1.0,99.97715337974444
2023-09-16 21:33:00,26546.82,25968.90527771812,-1.0,99.97715337974444
2023-09-16 21:34:00,26546.83,25968.91231682667,-1.0,99.97715337974444
2023-09-16 21:35:00,26546.83,25968.919904057235,-1.0,99.97715337974444
2023-09-16 21:36:00,26546.98,25968.927400077544,-1.0,99.97715337974444
2023-09-16 21:37:00,26556.84,25968.93568472238,-1.0,99.97715337974444
2023-09-16 21:38:00,26573.56,25968.945209740665,-1.0,99.97715337974444
2023-09-16 21:39:00,26577.87,25968.95492062136,-1.0,99.97715337974444
2023-09-16 21:40:00,26578.37,25968.964887493104,-1.0,99.97715337974444
2023-09-16 21:41:00,26573.9,25968.974662479126,-1.0,99.97715337974444
2023-09-16 21:42:00,26571.77,25968.984924493496,-1.0,99.97715337974444
2023-09-16 21:43:00,26560.79,25968.995327195382,-1.0,99.97715337974444
2023-09-16 21:44:00,26560.79,25969.00543389417,-1.0,99.97715337974444
2023-09-16 21:45:00,26562.93,25969.01575614173,-1.0,99.97715337974444
2023-09-16 21:46:00,26564.13,25969.02595491125,-1.0,99.97715337974444
2023-09-16 21:47:00,26564.13,25969.035377533113,-1.0,99.97715337974444
2023-09-16 21:48:00,26563.91,25969.045921782996,-1.0,99.97715337974444
2023-09-16 21:49:00,26563.44,25969.05639246234,-1.0,99.97715337974444
2023-09-16 21:50:00,26563.43,25969.067555393118,-1.0,99.97715337974444
2023-09-16 21:51:00,26573.89,25969.07892612839,-1.0,99.97715337974444
2023-09-16 21:52:00,26565.29,25969.089904057226,-1.0,99.97715337974444
2023-09-16 21:53:00,26569.49,25969.101110441945,-1.0,99.97715337974444
2023-09-16 21:54:00,26572.26,25969.112536677803,-1.0,99.97715337974444
2023-09-16 21:55:00,26572.76,25969.12355849082,-1.0,99.97715337974444
2023-09-16 21:56:00,26572.77,25969.134745945106,-1.0,99.97715337974444
2023-09-16 21:57:00,26572.74,25969.14616056456,-1.0,99.97715337974444
2023-09-16 21:58:00,26570.01,25969.157932280777,-1.0,99.97715337974444
