dateTime,open,high,low,close,volume,price,return,strategyReturns,signals
21-06-19 02:00:00,36110.42,36226.21,35428.0,35491.18,2715.06469700,35491.18,-0.0171487849909292,100.0,0.0
21-06-19 03:00:00,35491.18,35569.02,34803.52,35103.44,6532.10078200,35103.44,-0.010924967837079413,100.0,0.0
21-06-19 04:00:00,35103.44,35562.59,34961.39,35185.51,4282.34489200,35185.51,0.0023379475059994714,100.0,0.0
21-06-19 05:00:00,35185.48,35562.07,35185.48,35521.21,2671.80803100,35521.21,0.009540859291225168,100.0,0.0
21-06-19 06:00:00,35521.21,35873.9,35450.0,35773.58,3246.49755800,35773.58,0.007104769235057207,100.0,0.0
21-06-19 07:00:00,35773.58,35846.02,35437.5,35785.96,2378.30605500,35785.96,0.00034606544830007024,100.0,0.0
21-06-19 08:00:00,35785.95,35950.0,35588.24,35797.45,2360.38441000,35797.45,0.0003210756397200587,100.0,0.0
21-06-19 09:00:00,35797.46,35912.99,35565.76,35646.61,2168.10323400,35646.61,-0.004213707959645041,100.0,0.0
21-06-19 10:00:00,35646.63,35897.11,35561.81,35699.65,2277.87918700,35699.65,0.0014879395263673878,100.0,0.0
21-06-19 11:00:00,35699.65,35995.0,35699.64,35940.22,2172.62511200,35940.22,0.006738721528082303,100.0,0.0
21-06-19 12:00:00,35940.22,36457.0,35621.59,35743.01,5888.09366600,35743.01,-0.005487167301702622,100.0,0.0
21-06-19 13:00:00,35743.02,35911.12,35550.0,35769.31,2555.06511000,35769.31,0.0007358082041775127,100.0,0.0
21-06-19 14:00:00,35769.31,36300.0,35766.6,36242.68,3897.42761200,36242.68,0.013233970686043595,100.0,0.0
21-06-19 15:00:00,36241.56,36350.0,35850.0,36114.85,2666.64460000,36114.85,-0.003527057049865001,100.0,0.0
21-06-19 16:00:00,36114.85,36210.0,35778.31,35889.28,2460.59026500,35889.28,-0.006245907154536101,100.0,0.0
21-06-19 17:00:00,35889.28,35919.81,35634.56,35765.5,2326.92661900,35765.5,-0.003448940742193707,100.0,0.0
21-06-19 18:00:00,35765.5,35765.5,35360.08,35509.89,3217.01645600,35509.89,-0.007146831443709756,100.0,0.0
21-06-19 19:00:00,35509.89,36039.28,35496.84,35943.65,2371.38551900,35943.65,0.012215188501006446,100.0,0.0
21-06-19 20:00:00,35943.65,36200.0,35711.89,36104.15,2671.36608700,36104.15,0.004465322803888894,100.0,0.0
21-06-19 21:00:00,36101.33,36148.07,35834.54,35858.95,1291.82183600,35858.95,-0.006791463031258327,100.0,0.0
21-06-19 22:00:00,35858.95,35889.82,35525.0,35557.01,1671.85663600,35557.01,-0.00842021308487828,100.0,0.0
21-06-19 23:00:00,35557.01,35817.05,35394.75,35483.72,1972.15824000,35483.72,-0.0020611969341629566,100.0,0.0
21-06-20 00:00:00,35483.72,35668.53,35119.21,35383.66,2796.43194900,35383.66,-0.0028198847246003744,100.0,0.0
21-06-20 01:00:00,35383.66,35800.0,35331.02,35636.58,1997.74056400,35636.58,0.007147932124602185,100.0,0.0
21-06-20 02:00:00,35635.04,35636.65,35278.08,35597.46,1725.80717100,35597.46,-0.0010977484371396118,100.0,0.0
21-06-20 03:00:00,35596.99,35769.84,35454.93,35527.24,1540.75400500,35527.24,-0.001972612652700545,100.0,0.0
21-06-20 04:00:00,35527.25,35891.41,35442.0,35801.46,2057.11399200,35801.46,0.007718584387641725,100.0,0.0
21-06-20 05:00:00,35801.45,35922.0,35699.67,35724.54,1405.51063200,35724.54,-0.0021485157309226732,100.0,0.0
21-06-20 06:00:00,35724.54,35760.26,35478.13,35508.22,1334.84288100,35508.22,-0.006055221424824508,100.0,0.0
21-06-20 07:00:00,35507.81,35666.29,35363.02,35637.71,2500.97512100,35637.71,0.0036467612288084705,100.0,0.0
21-06-20 08:00:00,35637.72,35693.88,35277.55,35334.72,2111.35062700,35334.72,-0.008501949199317238,100.0,0.0
21-06-20 09:00:00,35332.31,35396.82,34868.84,34986.43,4693.53588100,34986.43,-0.00985687731500351,100.0,0.0
21-06-20 10:00:00,34986.43,35011.19,33724.48,34086.81,11875.85775900,34086.81,-0.025713398023176515,100.0,0.0
21-06-20 11:00:00,34086.8,34270.85,33750.0,33872.9,5623.44622400,33872.9,-0.006275447893187902,100.0,0.0
21-06-20 12:00:00,33870.56,34013.24,33336.0,33922.17,8988.60927900,33922.17,0.001454555116331857,100.0,0.0
21-06-20 13:00:00,33922.17,34289.0,33823.94,33906.55,4737.36511700,33906.55,-0.0004604658251520233,100.0,0.0
21-06-20 14:00:00,33906.55,34332.37,33703.79,34316.81,4753.69712800,34316.81,0.012099727043889619,100.0,0.0
21-06-20 15:00:00,34318.16,34666.0,34303.52,34422.71,5257.56814200,34422.71,0.0030859511708694054,100.0,0.0
21-06-20 16:00:00,34422.11,34688.0,34289.0,34577.99,3089.90874400,34577.99,0.004510975457771904,100.0,0.0
21-06-20 17:00:00,34578.0,34794.07,34422.06,34575.99,2704.94811800,34575.99,-5.784026197008796e-05,100.0,0.0
21-06-20 18:00:00,34575.1,34991.01,34568.33,34940.45,2467.29958200,34940.45,0.01054084062379701,100.0,0.0
21-06-20 19:00:00,34940.45,35700.92,34836.9,35502.82,5173.27135700,35502.82,0.016095098946922626,100.0,0.0
21-06-20 20:00:00,35502.83,36137.72,35380.0,35822.37,5917.22379400,35822.37,0.009000693466040266,100.0,0.0
21-06-20 21:00:00,35822.36,35900.0,35500.0,35542.52,3082.55627700,35542.52,-0.007812157598729663,100.0,0.0
21-06-20 22:00:00,35542.52,35790.0,35391.24,35650.1,2292.83854500,35650.1,0.0030267971995232568,100.0,0.0
21-06-20 23:00:00,35650.1,35727.94,35460.0,35600.16,1749.51796100,35600.16,-0.001400837585308179,100.0,0.0
21-06-21 00:00:00,35600.17,35750.0,35230.87,35575.15,2575.71574800,35575.15,-0.0007025249324722482,100.0,0.0
21-06-21 01:00:00,35575.16,35641.76,35206.23,35290.86,2255.67238200,35290.86,-0.007991252320791342,100.0,0.0
21-06-21 02:00:00,35292.06,35464.84,34866.0,35141.67,3947.56417200,35141.67,-0.004227440192729803,100.0,0.0
21-06-21 03:00:00,35141.67,35143.13,34566.82,34649.63,3269.22778800,34649.63,-0.014001611192638319,100.0,0.0
21-06-21 04:00:00,34651.86,34725.82,33658.5,34243.89,8703.41849700,34243.89,-0.011709793149306313,100.0,0.0
21-06-21 05:00:00,34243.9,34512.95,33779.0,34445.35,5135.36835400,34445.35,0.005883093305112164,100.0,0.0
21-06-21 06:00:00,34445.35,34600.0,32266.0,32776.44,15660.87233700,32776.44,-0.0484509520152937,100.0,0.0
21-06-21 07:00:00,32776.44,33220.4,32612.68,33025.5,8863.79292000,33025.5,0.007598750810033028,100.0,0.0
21-06-21 08:00:00,33025.5,33440.39,32773.92,32891.59,6785.06823300,32891.59,-0.004054745575388874,100.0,0.0
21-06-21 09:00:00,32891.58,33577.12,32083.22,33163.08,14824.49053900,33163.08,0.008254085618846885,100.0,0.0
21-06-21 10:00:00,33163.07,33270.67,32232.0,32360.0,9808.95374200,32360.0,-0.024216086081268684,100.0,0.0
21-06-21 11:00:00,32355.06,32769.99,31710.0,32520.56,15452.41180300,32520.56,0.004961681087762626,100.0,0.0
21-06-21 12:00:00,32530.68,32821.47,32127.1,32285.19,8111.58203700,32285.19,-0.0072375752447068065,100.0,0.0
21-06-21 13:00:00,32285.18,33166.0,31927.91,33152.15,8740.64400400,33152.15,0.026853179429949137,100.0,0.0
21-06-21 14:00:00,33152.15,33222.22,32555.0,32882.25,5283.07612400,32882.25,-0.0081412517740177,100.0,0.0
21-06-21 15:00:00,32883.64,33077.74,32353.15,32687.99,4831.25029000,32687.99,-0.005907746580602002,100.0,0.0
21-06-21 16:00:00,32685.84,33000.0,32034.52,32177.94,7086.63304400,32177.94,-0.015603590187099337,100.0,0.0
21-06-21 17:00:00,32177.87,32700.0,32100.0,32250.27,5021.15750600,32250.27,0.0022478132534278217,100.0,0.0
21-06-21 18:00:00,32250.27,32948.31,32215.7,32782.47,4039.56633400,32782.47,0.016502187423547143,100.0,0.0
21-06-21 19:00:00,32782.46,32846.14,32263.56,32563.89,2784.60535900,32563.89,-0.006667587890723303,100.0,0.0
21-06-21 20:00:00,32563.89,32800.0,32358.23,32571.1,2573.71083800,32571.1,0.00022141089409166703,100.0,0.0
21-06-21 21:00:00,32568.71,32576.03,31330.0,31532.15,9524.62369700,31532.15,-0.03189790949645532,100.0,0.0
21-06-21 22:00:00,31532.15,32300.0,31251.23,31276.53,7942.52004500,31276.53,-0.008106646708201048,100.0,0.0
21-06-21 23:00:00,31276.53,32074.32,31274.41,31608.93,5556.94736600,31608.93,0.010627777442062891,100.0,0.0
21-06-22 00:00:00,31614.12,31886.0,31168.0,31783.14,7622.35781000,31783.14,0.0055114171849537374,100.0,0.0
21-06-22 01:00:00,31783.14,33021.14,31780.01,32622.65,7908.41907700,32622.65,0.026413689773886473,100.0,0.0
21-06-22 02:00:00,32622.62,32925.2,32344.89,32903.24,3932.96887000,32903.24,0.008601079311459925,100.0,0.0
21-06-22 03:00:00,32903.24,33260.0,32655.82,33018.22,4446.06848200,33018.22,0.0034944886886520976,100.0,0.0
21-06-22 04:00:00,33018.21,33109.81,32701.03,32910.85,2622.07195200,32910.85,-0.003251840953267693,100.0,0.0
21-06-22 05:00:00,32910.84,33021.12,32479.0,32578.27,3097.90594900,32578.27,-0.01010548193073102,100.0,0.0
21-06-22 06:00:00,32578.27,32870.0,32487.43,32860.62,2638.94751800,32860.62,0.008666819938566439,100.0,0.0
21-06-22 07:00:00,32859.61,32900.0,32553.01,32648.98,2479.88896500,32648.98,-0.006440535814601245,100.0,0.0
21-06-22 08:00:00,32647.96,32658.63,31523.0,31720.88,8340.95325800,31720.88,-0.02842661547160119,100.0,0.0
21-06-22 09:00:00,31720.87,31792.44,31200.28,31584.03,6953.91158300,31584.03,-0.00431419304886882,100.0,0.0
21-06-22 10:00:00,31585.7,32222.22,31112.0,31797.5,10272.21293400,31797.5,0.0067587955051968684,100.0,0.0
21-06-22 11:00:00,31797.5,31900.0,31200.0,31243.41,5543.17370500,31243.41,-0.017425583772309183,100.0,0.0
21-06-22 12:00:00,31236.53,31310.57,29294.08,29895.08,34147.48362300,29895.08,-0.043155660665721074,100.0,0.0
21-06-22 13:00:00,29890.83,30150.15,28805.0,29238.99,16509.39478000,29238.99,-0.021946420615030937,100.0,0.0
21-06-22 14:00:00,29239.0,30840.0,29006.43,30567.93,17235.33243400,30567.93,0.04545095435923052,100.0,0.0
21-06-22 15:00:00,30567.92,31980.0,30317.47,31708.08,18167.95156300,31708.08,0.03729889462583835,100.0,0.0
21-06-22 16:00:00,31707.56,32818.55,31620.0,32512.02,16742.21486200,32512.02,0.025354420702861757,100.0,0.0
21-06-22 17:00:00,32512.02,32930.0,31968.39,32750.73,7739.55314000,32750.73,0.007342207589685179,100.0,0.0
21-06-22 18:00:00,32748.1,33298.78,32324.44,32986.4,7798.36156400,32986.4,0.007195870137856497,100.0,0.0
21-06-22 19:00:00,32986.41,33050.0,32137.68,32404.06,5091.41621800,32404.06,-0.017653942230737574,100.0,0.0
21-06-22 20:00:00,32404.06,32987.0,32151.0,32885.09,4418.06660400,32885.09,0.014844744763464757,100.0,0.0
21-06-22 21:00:00,32893.5,32940.0,32150.0,32471.57,3574.70359700,32471.57,-0.012574695705561245,100.0,0.0
21-06-22 22:00:00,32475.29,32719.57,32260.61,32582.56,2998.40290100,32582.56,0.0034180669428673927,100.0,0.0
21-06-22 23:00:00,32582.57,32790.71,32150.0,32509.56,3926.41837300,32509.56,-0.0022404623823296665,100.0,0.0
21-06-23 00:00:00,32509.56,33850.0,31683.0,33653.33,14307.99412600,33653.33,0.03518257398746716,100.0,0.0
21-06-23 01:00:00,33653.32,34444.0,33540.13,34007.64,9426.97206900,34007.64,0.010528230044396736,100.0,0.0
21-06-23 02:00:00,34007.64,34187.04,33742.85,33812.11,5081.33403200,33812.11,-0.005749590386160297,100.0,0.0
21-06-23 03:00:00,33812.12,34055.88,33680.0,33966.43,3886.34433700,33966.43,0.00456404524887688,100.0,0.0
21-06-23 04:00:00,33969.69,34286.2,33723.0,33800.0,4657.34088100,33800.0,-0.004899837869331569,100.0,0.0
21-06-23 05:00:00,33800.0,34368.56,33574.11,34320.47,6246.15707000,34320.47,0.015398520710059316,100.0,0.0
21-06-23 06:00:00,34320.47,34392.1,33770.0,33880.88,4383.60299000,33880.88,-0.012808391027279153,100.0,0.0
21-06-23 07:00:00,33880.89,34196.7,33818.57,33982.26,3153.32448500,33982.26,0.002992248135231579,100.0,0.0
21-06-23 08:00:00,33982.26,34264.57,33717.28,33735.9,5390.48954300,33735.9,-0.007249664972253211,100.0,0.0
21-06-23 09:00:00,33735.05,34115.81,33650.21,33920.97,3962.64707400,33920.97,0.0054858474207002406,100.0,0.0
21-06-23 10:00:00,33920.97,34298.52,33833.1,34218.48,3905.42267900,34218.48,0.008770680791262864,100.0,0.0
21-06-23 11:00:00,34218.49,34500.0,33845.0,33911.39,5083.20587300,33911.39,-0.008974390446332081,100.0,0.0
21-06-23 12:00:00,33911.4,34200.0,33850.0,34199.98,3853.67773000,34199.98,0.008510120051109737,100.0,0.0
21-06-23 13:00:00,34199.99,34881.0,33877.26,33994.76,11307.99977500,33994.76,-0.006000588304437615,100.0,0.0
21-06-23 14:00:00,33989.13,34195.14,33750.0,34057.99,4880.20386100,34057.99,0.001859992540026667,100.0,0.0
21-06-23 15:00:00,34058.0,34085.19,33400.3,33490.14,8223.99177900,33490.14,-0.01667303325886227,100.0,0.0
21-06-23 16:00:00,33490.14,33947.17,33211.0,33685.3,5430.38827600,33685.3,0.005827386806982693,100.0,0.0
21-06-23 17:00:00,33688.58,33739.98,33501.0,33595.82,1856.69114100,33595.82,-0.0026563515836285356,100.0,0.0
21-06-23 18:00:00,33595.81,33595.81,32919.19,33292.58,5643.97246000,33292.58,-0.009026122892669353,100.0,0.0
21-06-23 19:00:00,33292.57,33568.96,32870.99,32879.97,3758.59185100,32879.97,-0.012393452234702118,100.0,0.0
21-06-23 20:00:00,32882.5,33295.79,32749.01,33045.78,4423.69468500,33045.78,0.005042887812853669,100.0,0.0
21-06-23 21:00:00,33045.77,33785.26,32985.5,33335.0,3332.77123000,33335.0,0.008752100873394397,100.0,0.0
21-06-23 22:00:00,33335.01,33587.0,33133.33,33469.85,2554.36909900,33469.85,0.004045297735113307,100.0,0.0
21-06-23 23:00:00,33469.76,33749.11,33251.0,33678.07,2214.91351700,33678.07,0.006221121397317342,100.0,0.0
21-06-24 00:00:00,33675.07,33879.99,33162.12,33186.98,3758.27421500,33186.98,-0.014581892608453995,100.0,0.0
21-06-24 01:00:00,33186.99,33353.16,32527.05,32650.0,4329.79465100,32650.0,-0.016180441847977844,100.0,0.0
21-06-24 02:00:00,32649.99,32870.34,32339.82,32495.26,3973.40921000,32495.26,-0.00473935681470139,100.0,0.0
21-06-24 03:00:00,32495.25,32849.61,32368.77,32589.2,2672.90880200,32589.2,0.0028908831626521803,100.0,0.0
21-06-24 04:00:00,32589.2,32785.7,32286.57,32546.38,3145.35940900,32546.38,-0.001313932222945069,100.0,0.0
21-06-24 05:00:00,32546.39,33023.95,32480.0,32982.01,3428.69609400,32982.01,0.013384898719919214,100.0,0.0
21-06-24 06:00:00,32982.0,33206.79,32724.38,33005.23,2950.79518300,33005.23,0.0007040201612940056,100.0,0.0
21-06-24 07:00:00,33005.23,33280.55,32768.81,32853.74,3526.20522200,32853.74,-0.004589878634386313,100.0,0.0
21-06-24 08:00:00,32853.74,33399.86,32820.61,33388.55,3332.90613300,33388.55,0.016278511974588072,100.0,0.0
21-06-24 09:00:00,33388.56,33615.25,33209.95,33281.48,3272.66371400,33281.48,-0.0032067879557512446,100.0,0.0
21-06-24 10:00:00,33281.49,33410.0,33135.0,33233.0,2749.13163900,33233.0,-0.0014566659896135814,100.0,0.0
21-06-24 11:00:00,33230.65,33930.23,33230.64,33850.77,4151.63594300,33850.77,0.018589053049679505,100.0,0.0
21-06-24 12:00:00,33850.78,34260.0,33815.8,34064.92,5553.27812400,34064.92,0.006326296270365628,100.0,0.0
21-06-24 13:00:00,34067.16,34122.88,33756.04,34056.43,2843.82591200,34056.43,-0.00024922999965937276,100.0,0.0
21-06-24 14:00:00,34062.26,34160.0,33838.0,34052.91,2436.99117800,34052.91,-0.00010335786810289349,100.0,0.0
21-06-24 15:00:00,34052.91,34583.58,33850.41,33886.52,7896.69905300,33886.52,-0.004886219709270279,100.0,0.0
21-06-24 16:00:00,33888.81,34528.0,33751.0,34519.11,5584.29179400,34519.11,0.018667895080403785,100.0,0.0
21-06-24 17:00:00,34519.11,35058.0,34519.11,34992.14,6924.13382000,34992.14,0.013703423987466712,100.0,0.0
21-06-24 18:00:00,34992.15,35298.0,34824.51,34884.14,4036.34768200,34884.14,-0.0030864074046342838,100.0,0.0
21-06-24 19:00:00,34884.14,34914.99,34688.0,34857.73,2125.95090600,34857.73,-0.0007570775716413403,100.0,0.0
21-06-24 20:00:00,34854.63,34999.09,34700.62,34858.07,1812.35967100,34858.07,9.753934062661784e-06,100.0,0.0
21-06-24 21:00:00,34858.07,34910.94,34652.01,34767.68,1434.51454100,34767.68,-0.0025930867658479073,100.0,0.0
21-06-24 22:00:00,34767.68,34832.0,34512.0,34754.35,3147.74947700,34754.35,-0.00038340205616260725,100.0,0.0
21-06-24 23:00:00,34754.35,34840.0,34540.0,34663.09,1537.88188700,34663.09,-0.0026258583457898776,100.0,0.0
21-06-25 00:00:00,34663.08,35145.0,34586.99,34590.51,3871.59166600,34590.51,-0.002093869877151544,100.0,0.0
21-06-25 01:00:00,34590.59,34836.67,34251.0,34835.7,3742.94932900,34835.7,0.007088360362422996,100.0,0.0
21-06-25 02:00:00,34831.0,35500.0,34812.63,35162.99,5030.11664300,35162.99,0.009395246830119719,100.0,0.0
21-06-25 03:00:00,35162.99,35216.16,34816.32,35052.07,1989.43581800,35052.07,-0.0031544530200645626,100.0,0.0
21-06-25 04:00:00,35057.7,35100.0,34620.33,34775.51,1914.04213200,34775.51,-0.00788997625532517,100.0,0.0
21-06-25 05:00:00,34775.62,34896.23,34310.81,34478.75,2847.67749500,34478.75,-0.008533591599375612,100.0,0.0
21-06-25 06:00:00,34478.75,34583.24,34118.0,34426.3,3082.29778100,34426.3,-0.001521226842620349,100.0,0.0
21-06-25 07:00:00,34426.29,34426.3,33961.48,34283.82,4650.54993900,34283.82,-0.004138696287431465,100.0,0.0
21-06-25 08:00:00,34281.37,34397.05,33936.99,34292.52,3497.87740400,34292.52,0.00025376402046206614,100.0,0.0
21-06-25 09:00:00,34292.52,34480.0,33720.0,33749.44,3995.30706700,33749.44,-0.015836689750417743,100.0,0.0
21-06-25 10:00:00,33751.57,33955.08,33500.1,33759.4,3961.60152600,33759.4,0.00029511600785081527,100.0,0.0
21-06-25 11:00:00,33759.41,33878.86,33234.37,33311.96,7790.76941200,33311.96,-0.013253790055510528,100.0,0.0
21-06-25 12:00:00,33311.96,33600.77,32823.31,33093.89,7470.30483400,33093.89,-0.006546297485947927,100.0,0.0
21-06-25 13:00:00,33093.88,33198.99,32640.27,32986.71,5495.39841200,32986.71,-0.0032386642972463964,100.0,0.0
21-06-25 14:00:00,32988.37,33448.0,32550.0,32789.23,7424.17392200,32789.23,-0.00598665341284399,100.0,0.0
21-06-25 15:00:00,32793.81,32965.0,32351.0,32607.07,6478.28085100,32607.07,-0.00555548269965489,100.0,0.0
21-06-25 16:00:00,32607.07,32910.64,31627.01,31946.09,11708.81477300,31946.09,-0.02027106391343958,100.0,0.0
21-06-25 17:00:00,31942.5,32238.58,31500.0,31681.46,6599.33176000,31681.46,-0.008283642849563178,100.0,0.0
21-06-25 18:00:00,31681.46,32295.81,31500.0,32088.12,5935.51935000,32088.12,0.012835898345593844,100.0,0.0
21-06-25 19:00:00,32088.13,32511.84,31730.01,32220.74,4151.86910800,32220.74,0.0041329937684102536,100.0,0.0
21-06-25 20:00:00,32222.91,32369.0,31918.05,32199.99,2783.45702100,32199.99,-0.0006439951410178724,100.0,0.0
21-06-25 21:00:00,32200.0,32228.11,31553.93,31799.37,4255.44190500,31799.37,-0.012441618770689167,100.0,0.0
21-06-25 22:00:00,31799.14,31975.98,31275.0,31423.32,4173.79370700,31423.32,-0.011825705980967549,100.0,0.0
21-06-25 23:00:00,31423.32,32000.0,31380.74,31584.45,3210.52850100,31584.45,0.005127720431832294,100.0,0.0
21-06-26 00:00:00,31576.09,32222.0,31300.0,32000.0,5253.84155300,32000.0,0.013156790762542947,100.0,0.0
21-06-26 01:00:00,32000.0,32046.51,31519.0,31968.35,2521.20640200,31968.35,-0.0009890625000000819,100.0,0.0
21-06-26 02:00:00,31970.03,32082.46,31682.02,31943.48,1982.84519900,31943.48,-0.0007779569480439452,100.0,0.0
21-06-26 03:00:00,31943.49,32268.91,31933.08,31977.59,2309.05483400,31977.59,0.001067823543333457,100.0,0.0
21-06-26 04:00:00,31979.71,32436.2,31869.69,32354.36,2637.56775500,32354.36,0.011782313801634192,100.0,0.0
21-06-26 05:00:00,32355.98,32730.0,32090.0,32229.32,3124.17328000,32229.32,-0.003864703242468792,100.0,0.0
21-06-26 06:00:00,32229.32,32436.49,31640.0,31731.25,3056.07340200,31731.25,-0.015453940697476742,100.0,0.0
21-06-26 07:00:00,31731.25,31820.01,30573.77,30720.37,12242.08849500,30720.37,-0.03185755367342924,100.0,0.0
21-06-26 08:00:00,30713.54,30878.95,30151.0,30412.23,9923.01519500,30412.23,-0.010030478148537858,100.0,0.0
21-06-26 09:00:00,30411.84,31333.0,30277.0,31052.6,8203.01483300,31052.6,0.021056331613959145,100.0,0.0
21-06-26 10:00:00,31052.6,31278.0,30758.18,31096.1,4215.51353400,31096.1,0.0014008488822192522,100.0,0.0
21-06-26 11:00:00,31096.11,31883.6,31089.22,31777.73,6145.80933900,31777.73,0.021920112168406947,100.0,0.0
21-06-26 12:00:00,31777.9,31985.0,31266.87,31283.9,5608.70725600,31283.9,-0.015540128259633357,100.0,0.0
21-06-26 13:00:00,31280.69,31759.01,30754.32,30810.81,5407.25411200,30810.81,-0.015122475138969249,100.0,0.0
21-06-26 14:00:00,30814.15,31457.56,30505.0,31253.72,6139.59802800,31253.72,0.014375149501100415,100.0,0.0
21-06-26 15:00:00,31253.71,31608.45,30927.4,31523.5,5035.76818600,31523.5,0.008631932454760571,100.0,0.0
21-06-26 16:00:00,31526.88,31556.92,30776.63,31248.16,4357.86180100,31248.16,-0.00873443621425285,100.0,0.0
21-06-26 17:00:00,31248.16,31768.47,31038.49,31685.47,3561.61212600,31685.47,0.013994744010527471,100.0,0.0
21-06-26 18:00:00,31685.48,31910.0,31433.0,31590.27,3402.64948300,31590.27,-0.0030045317301590213,100.0,0.0
21-06-26 19:00:00,31590.27,31771.33,31452.19,31573.98,1871.91510400,31573.98,-0.0005156651082754982,100.0,0.0
21-06-26 20:00:00,31573.97,31639.56,31067.96,31300.83,2488.47865900,31300.83,-0.008651110819731911,100.0,0.0
21-06-26 21:00:00,31300.83,31442.95,30905.78,31411.98,2522.75183900,31411.98,0.0035510240463272336,100.0,0.0
21-06-26 22:00:00,31411.98,31800.0,31365.44,31768.88,2388.09323200,31768.88,0.011361907144981087,100.0,0.0
21-06-26 23:00:00,31768.88,32300.24,31628.01,32283.65,3421.48164000,32283.65,0.01620359295008189,100.0,0.0
