dateTime,open,high,low,close,volume,price,return,strategyReturns,signals,strategyReturn TFS_10.75_570,signals TFS_10.75_570,strategyReturn TFE_8.86_0.04301,signals TFE_8.86_0.04301,"strategyReturn TFCS_12.64_[898, 3]","signals TFCS_12.64_[898, 3]","strategyReturn TFCE_8.75_[0.783906, 0.660514]","signals TFCE_8.75_[0.783906, 0.660514]","strategyReturn TFBBRSI_11.77_[511, 0.0093612, 5]","signals TFBBRSI_11.77_[511, 0.0093612, 5]"
2022-06-02 19:00:00,30138.74,30301.14,30068.96,30293.01,1748.67124000,30293.01,0.0051183277342290445,9.706358609908479,1.0,9.706358609908479,1.0,8.106358835034843,-1.0,10.0,-1.0,10.408880651789312,-1.0,9.728843293418148,0.0
2022-06-02 20:00:00,30293.0,30389.56,30243.15,30243.74,1295.32193000,30243.74,-0.0016264478174996544,9.690571724131525,1.0,9.690571724131525,1.0,8.106358835034843,-1.0,10.0,-1.0,10.408880651789312,-1.0,9.728843293418148,0.0
2022-06-02 21:00:00,30243.74,30382.69,30235.7,30367.37,691.25502000,30367.37,0.004087788084410127,9.730184727756551,1.0,9.730184727756551,1.0,8.106358835034843,-1.0,10.0,-1.0,10.408880651789312,-1.0,9.728843293418148,0.0
2022-06-02 22:00:00,30367.37,30689.0,30324.1,30482.95,3426.21289000,30482.95,0.0038060589376032183,9.767218384304158,1.0,9.767218384304158,1.0,8.106358835034843,1.0,10.0,-1.0,10.408880651789312,-1.0,9.728843293418148,0.0
2022-06-02 23:00:00,30482.95,30642.79,30433.05,30452.62,1687.02366000,30452.62,-0.0009949824410039332,9.757500173514325,1.0,9.757500173514325,1.0,8.098293150333506,1.0,10.0,-1.0,10.408880651789312,-1.0,9.728843293418148,0.0
2022-06-03 00:00:00,30452.63,30515.2,30359.54,30401.53,1755.69048000,30401.53,-0.001677688159508084,9.741130131006821,1.0,9.741130131006821,1.0,8.084706739802966,-1.0,10.0,-1.0,10.408880651789312,1.0,9.728843293418148,0.0
2022-06-03 01:00:00,30401.53,30699.0,30384.92,30628.38,2067.01970000,30628.38,0.00746179550831827,9.81381645206431,1.0,9.81381645206431,1.0,8.084706739802966,1.0,10.0,-1.0,10.486549590683454,-1.0,9.728843293418148,0.0
2022-06-03 02:00:00,30628.39,30667.33,30532.34,30549.76,1105.54346000,30549.76,-0.0025669003714856586,9.788625362967815,1.0,9.788625362967815,1.0,8.063954103069213,1.0,10.0,-1.0,10.486549590683454,-1.0,9.728843293418148,0.0
2022-06-03 03:00:00,30549.77,30562.15,30468.17,30529.96,1115.90936000,30529.96,-0.000648122931243944,9.78228113040472,1.0,9.78228113040472,1.0,8.058727669498515,1.0,10.0,-1.0,10.486549590683454,1.0,9.728843293418148,0.0
2022-06-03 04:00:00,30529.96,30547.2,30422.62,30425.0,1199.14326000,30425.0,-0.003437934409347365,9.748650289504592,1.0,9.748650289504592,1.0,8.031022292347986,-1.0,10.0,-1.0,10.450497521010316,1.0,9.728843293418148,0.0
2022-06-03 05:00:00,30425.01,30561.32,30413.08,30540.64,1043.07229000,30540.64,0.0038008216926868066,9.78570317099936,1.0,9.78570317099936,1.0,8.031022292347986,1.0,10.0,-1.0,10.490217998687543,-1.0,9.728843293418148,0.0
2022-06-03 06:00:00,30540.64,30543.95,30363.07,30363.08,1035.46628000,30363.08,-0.005813892570686097,9.728810144034547,1.0,9.728810144034547,1.0,7.984330791507491,-1.0,10.0,-1.0,10.490217998687543,1.0,9.728843293418148,0.0
2022-06-03 07:00:00,30363.07,30489.71,30282.29,30443.74,1807.68814000,30443.74,0.0026565157421447605,9.754654881334513,1.0,9.754654881334513,1.0,7.984330791507491,1.0,10.0,-1.0,10.518085427939585,1.0,9.728843293418148,0.0
2022-06-03 08:00:00,30443.7,30529.07,30393.46,30440.97,1536.67750000,30440.97,-9.098750679126244e-05,9.753767329607252,1.0,9.753767329607252,1.0,7.983604317155375,1.0,10.0,-1.0,10.51712841357028,-1.0,9.728843293418148,0.0
2022-06-03 09:00:00,30440.97,30475.48,30156.41,30250.0,2799.59414000,30250.0,-0.006273453178397448,9.692577526951977,1.0,9.692577526951977,1.0,7.933519549276849,-1.0,10.0,-1.0,10.51712841357028,1.0,9.728843293418148,0.0
2022-06-03 10:00:00,30249.99,30268.05,29745.37,29821.3,4220.79740000,29821.3,-0.01417190082644626,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.368080712714162,1.0,9.728843293418148,-1.0
2022-06-03 11:00:00,29821.3,29954.67,29680.0,29758.19,3524.68684000,29758.19,-0.0021162725971034524,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.346139027617289,1.0,9.728843293418148,0.0
2022-06-03 12:00:00,29758.2,29889.49,29486.1,29531.45,6514.17152000,29531.45,-0.007619415024905707,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.267307500460499,1.0,9.728843293418148,-1.0
2022-06-03 13:00:00,29531.35,29773.5,29439.71,29722.17,5560.21352000,29722.17,0.006458199648171625,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.333615822147642,-1.0,9.728843293418148,0.0
2022-06-03 14:00:00,29722.18,29767.62,29282.36,29478.65,5028.32153000,29478.65,-0.008193210657229888,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.333615822147642,1.0,9.728843293418148,0.0
2022-06-03 15:00:00,29478.65,29576.35,29339.63,29506.24,2678.20877000,29506.24,0.0009359315979531324,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.343287379716699,1.0,9.728843293418148,0.0
2022-06-03 16:00:00,29506.25,29558.16,29401.0,29544.18,1811.41965000,29544.18,0.0012858297092410709,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.356587085920758,-1.0,9.728843293418148,0.0
2022-06-03 17:00:00,29544.19,29677.14,29436.3,29507.86,2315.48089000,29507.86,-0.001229345339758936,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.356587085920758,1.0,9.728843293418148,0.0
2022-06-03 18:00:00,29507.85,29560.0,29465.4,29549.97,1261.59698000,29549.97,0.001427077395649956,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.371366737247154,-1.0,9.728843293418148,0.0
2022-06-03 19:00:00,29549.97,29620.0,29491.09,29572.52,1375.87989000,29572.52,0.0007631141419093268,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.371366737247154,-1.0,9.728843293418148,0.0
2022-06-03 20:00:00,29572.52,29741.76,29558.3,29662.43,1087.51887000,29662.43,0.003040322569737075,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.371366737247154,-1.0,9.728843293418148,0.0
2022-06-03 21:00:00,29662.43,29863.25,29652.24,29807.1,1088.90461000,29807.1,0.00487721336384106,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.371366737247154,-1.0,9.728843293418148,0.0
2022-06-03 22:00:00,29807.1,29887.56,29704.81,29730.41,1207.62764000,29730.41,-0.0025728769320061406,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.371366737247154,-1.0,9.728843293418148,0.0
2022-06-03 23:00:00,29730.41,29744.21,29648.2,29700.21,926.81455000,29700.21,-0.001015794938583059,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.371366737247154,1.0,9.728843293418148,0.0
2022-06-04 00:00:00,29700.21,29763.35,29680.36,29717.59,719.79255000,29717.59,0.0005851810475414609,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.377435864498894,1.0,9.728843293418148,0.0
2022-06-04 01:00:00,29717.59,29747.13,29546.86,29584.26,1295.12164000,29584.26,-0.0044865683926590405,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.330876788752386,1.0,9.728843293418148,0.0
2022-06-04 02:00:00,29584.26,29619.15,29500.0,29568.26,2212.70647000,29568.26,-0.0005408281295526951,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.325289559982085,1.0,9.728843293418148,-1.0
2022-06-04 03:00:00,29568.26,29643.55,29549.55,29560.12,1225.98934000,29560.12,-0.0002752951982970542,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.322447057345196,1.0,9.728843293418148,-1.0
2022-06-04 04:00:00,29560.12,29734.49,29546.78,29715.67,1548.15348000,29715.67,0.005262157257818867,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.376765397046457,-1.0,9.728843293418148,0.0
2022-06-04 05:00:00,29715.67,29723.49,29654.87,29682.1,404.50481000,29682.1,-0.0011297069862465925,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.376765397046457,-1.0,9.728843293418148,0.0
2022-06-04 06:00:00,29682.11,29714.0,29655.38,29694.9,612.11494000,29694.9,0.00043123633435659947,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.376765397046457,-1.0,9.728843293418148,0.0
2022-06-04 07:00:00,29694.9,29705.81,29646.27,29700.96,478.26152000,29700.96,0.0002040754472989459,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.376765397046457,-1.0,9.728843293418148,0.0
2022-06-04 08:00:00,29700.96,29800.0,29681.16,29750.03,825.71662000,29750.03,0.0016521351498401948,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.376765397046457,-1.0,9.728843293418148,0.0
2022-06-04 09:00:00,29750.03,29771.32,29673.64,29724.96,884.11620000,29724.96,-0.0008426882258606438,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.376765397046457,-1.0,9.728843293418148,0.0
2022-06-04 10:00:00,29724.96,29791.04,29706.7,29729.9,831.17642000,29729.9,0.00016619029933107043,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.376765397046457,-1.0,9.728843293418148,0.0
2022-06-04 11:00:00,29729.9,29742.09,29594.91,29681.69,897.04996000,29681.69,-0.0016215998035647994,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.376765397046457,1.0,9.728843293418148,0.0
2022-06-04 12:00:00,29681.68,29703.64,29516.01,29538.0,1134.57345000,29538.0,-0.004841031625894554,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.326531147584866,1.0,9.728843293418148,0.0
2022-06-04 13:00:00,29538.0,29654.52,29522.99,29596.11,960.73462000,29596.11,0.0019672963640056107,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.346846494764302,1.0,9.728843293418148,0.0
2022-06-04 14:00:00,29596.11,29988.88,29485.0,29777.32,2794.76263000,29777.32,0.006122764106499146,9.555215279487372,-1.0,9.555215279487372,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.4101977950979,-1.0,9.728843293418148,0.0
2022-06-04 15:00:00,29777.31,29888.01,29750.29,29858.8,1492.70826000,29858.8,0.0027363107223887795,9.555215279487372,1.0,9.555215279487372,1.0,7.933519549276849,-1.0,10.0,-1.0,10.4101977950979,-1.0,9.728843293418148,0.0
2022-06-04 16:00:00,29858.79,29858.8,29747.63,29751.41,1138.48775000,29751.41,-0.0035965946387664927,9.520849043440908,-1.0,9.520849043440908,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.4101977950979,1.0,9.728843293418148,0.0
2022-06-04 17:00:00,29751.41,29755.24,29613.26,29712.52,1017.79595000,29712.52,-0.0013071649377289773,9.520849043440908,-1.0,9.520849043440908,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.396589949545325,1.0,9.728843293418148,0.0
2022-06-04 18:00:00,29712.52,29799.82,29712.51,29768.67,762.28045000,29768.67,0.0018897757578286711,9.520849043440908,-1.0,9.520849043440908,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.41623717319606,-1.0,9.728843293418148,0.0
2022-06-04 19:00:00,29768.68,29775.37,29634.05,29655.41,741.55965000,29655.41,-0.003804671152590866,9.520849043440908,-1.0,9.520849043440908,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.41623717319606,1.0,9.728843293418148,0.0
2022-06-04 20:00:00,29655.41,29750.0,29632.05,29749.77,620.23887000,29749.77,0.0031818814846937826,9.520849043440908,-1.0,9.520849043440908,-1.0,7.933519549276849,-1.0,10.0,-1.0,10.449380405397632,-1.0,9.728843293418148,0.0
2022-06-04 21:00:00,29749.77,29862.57,29745.51,29846.33,612.78480000,29846.33,0.0032457393788254407,9.520849043440908,1.0,9.520849043440908,1.0,7.93351954927685,1.0,10.0,-1.0,10.449380405397632,-1.0,9.728843293418148,0.0
2022-06-04 22:00:00,29846.33,29977.99,29791.65,29808.01,1658.35818000,29808.01,-0.0012839099480573823,9.508625130640082,-1.0,9.508625130640082,-1.0,7.9233336246044255,-1.0,10.0,-1.0,10.449380405397632,-1.0,9.728843293418148,0.0
2022-06-04 23:00:00,29808.02,29869.4,29771.22,29864.04,748.91257000,29864.04,0.0018796960951101838,9.508625130640082,1.0,9.508625130640082,1.0,7.9233336246044255,1.0,10.0,-1.0,10.449380405397632,-1.0,9.728843293418148,0.0
2022-06-05 00:00:00,29864.03,29897.18,29729.37,29740.64,782.85069000,29740.64,-0.004132059828476087,9.469334922713728,-1.0,9.469334922713728,-1.0,7.890593936026584,-1.0,10.0,-1.0,10.449380405397632,1.0,9.728843293418148,0.0
2022-06-05 01:00:00,29740.64,29755.23,29681.85,29691.74,862.23099000,29691.74,-0.001644214784886855,9.469334922713728,-1.0,9.469334922713728,-1.0,7.890593936026584,-1.0,10.0,-1.0,10.432199379642169,1.0,9.728843293418148,0.0
2022-06-05 02:00:00,29691.73,29799.99,29678.5,29793.99,592.84149000,29793.99,0.0034437186907874118,9.469334922713728,-1.0,9.469334922713728,-1.0,7.890593936026584,-1.0,10.0,-1.0,10.468124939631863,-1.0,9.728843293418148,0.0
2022-06-05 03:00:00,29793.99,29819.95,29748.88,29766.95,474.10191000,29766.95,-0.0009075655862138543,9.469334922713728,-1.0,9.469334922713728,-1.0,7.890593936026584,-1.0,10.0,-1.0,10.468124939631863,-1.0,9.728843293418148,0.0
2022-06-05 04:00:00,29766.95,29782.19,29686.0,29722.9,646.57341000,29722.9,-0.001479829139364286,9.469334922713728,-1.0,9.469334922713728,-1.0,7.890593936026584,-1.0,10.0,-1.0,10.468124939631863,1.0,9.728843293418148,0.0
